permutation,multiplicity,bfs_wil_db,opt_wil_db
"[6, 4, 1, 7, 0, 3, 2, 5]",2,4.457401994565862,4.457401994565862
"[6, 4, 1, 7, 0, 3, 5, 2]",2,4.551320181939005,4.457401994565862
"[6, 4, 1, 7, 0, 5, 2, 3]",4,4.638571312357628,4.351611047807496
"[6, 4, 1, 7, 0, 5, 3, 2]",4,4.551320181939005,4.4336122186710565
"[6, 4, 1, 7, 2, 0, 3, 5]",2,4.535612218671056,4.454570141494066
"[6, 4, 1, 7, 2, 0, 5, 3]",2,4.638571312357628,4.454570141494066
"[6, 4, 1, 7, 2, 3, 0, 5]",4,4.320278104762014,4.320278104762014
"[6, 4, 1, 7, 2, 3, 5, 0]",4,4.423237198448588,4.423237198448588
"[6, 4, 1, 7, 2, 5, 0, 3]",2,4.682069051520382,4.682069051520382
"[6, 4, 1, 7, 2, 5, 3, 0]",2,4.4336122186710565,4.4336122186710565
"[6, 4, 1, 7, 3, 0, 2, 5]",2,4.448361088252434,4.448361088252434
"[6, 4, 1, 7, 3, 0, 5, 2]",2,4.551320181939005,4.454570141494066
"[6, 4, 1, 7, 3, 2, 0, 5]",4,4.320278104762014,4.320278104762014
"[6, 4, 1, 7, 3, 2, 5, 0]",4,4.423237198448588,4.423237198448588
"[6, 4, 1, 7, 3, 5, 0, 2]",2,4.449320181939005,4.449320181939005
"[6, 4, 1, 7, 3, 5, 2, 0]",2,4.423237198448588,4.423237198448588
"[6, 4, 1, 7, 5, 0, 2, 3]",4,4.638571312357628,4.454570141494066
"[6, 4, 1, 7, 5, 0, 3, 2]",4,4.551320181939005,4.454570141494066
"[6, 4, 1, 7, 5, 2, 0, 3]",2,4.682069051520382,4.682069051520382
"[6, 4, 1, 7, 5, 2, 3, 0]",2,4.4336122186710565,4.4336122186710565
"[6, 4, 1, 7, 5, 3, 0, 2]",2,4.449320181939005,4.449320181939005
"[6, 4, 1, 7, 5, 3, 2, 0]",2,4.423237198448588,4.423237198448588
"[6, 4, 2, 0, 1, 3, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 0, 1, 3, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 0, 1, 5, 3, 7]",1,4.4336122186710565,4.4336122186710565
"[6, 4, 2, 0, 1, 5, 7, 3]",1,4.682069051520382,4.682069051520382
"[6, 4, 2, 0, 1, 7, 3, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 0, 1, 7, 5, 3]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 0, 3, 1, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 0, 3, 1, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 0, 3, 5, 1, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 2, 0, 3, 5, 7, 1]",1,4.409694031297912,4.409694031297912
"[6, 4, 2, 0, 3, 7, 1, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 0, 3, 7, 5, 1]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 0, 5, 1, 3, 7]",1,4.4336122186710565,4.4336122186710565
"[6, 4, 2, 0, 5, 1, 7, 3]",1,4.682069051520382,4.682069051520382
"[6, 4, 2, 0, 5, 3, 1, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 2, 0, 5, 3, 7, 1]",1,4.409694031297912,4.409694031297912
"[6, 4, 2, 0, 5, 7, 1, 3]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 0, 5, 7, 3, 1]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 0, 7, 1, 3, 5]",1,4.307431909325173,4.307431909325173
"[6, 4, 2, 0, 7, 1, 5, 3]",1,4.349237198448587,4.349237198448587
"[6, 4, 2, 0, 7, 3, 1, 5]",1,4.457401994565862,4.457401994565862
"[6, 4, 2, 0, 7, 3, 5, 1]",1,4.457401994565862,4.457401994565862
"[6, 4, 2, 0, 7, 5, 1, 3]",2,4.349237198448587,4.349237198448587
"[6, 4, 2, 0, 7, 5, 3, 1]",2,4.409694031297912,4.409694031297912
"[6, 4, 2, 1, 0, 3, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 1, 0, 3, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 1, 0, 5, 3, 7]",1,4.4336122186710565,4.4336122186710565
"[6, 4, 2, 1, 0, 5, 7, 3]",1,4.682069051520382,4.682069051520382
"[6, 4, 2, 1, 0, 7, 3, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 1, 0, 7, 5, 3]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 1, 3, 0, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 1, 3, 0, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 1, 3, 5, 0, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 2, 1, 3, 5, 7, 0]",1,4.276098966279692,4.276098966279692
"[6, 4, 2, 1, 3, 7, 0, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 1, 3, 7, 5, 0]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 1, 5, 0, 3, 7]",1,4.4336122186710565,4.4336122186710565
"[6, 4, 2, 1, 5, 0, 7, 3]",1,4.682069051520382,4.682069051520382
"[6, 4, 2, 1, 5, 3, 0, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 2, 1, 5, 3, 7, 0]",1,4.276098966279692,4.276098966279692
"[6, 4, 2, 1, 5, 7, 0, 3]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 1, 5, 7, 3, 0]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 1, 7, 0, 3, 5]",1,4.307431909325173,4.307431909325173
"[6, 4, 2, 1, 7, 0, 5, 3]",1,4.349237198448587,4.349237198448587
"[6, 4, 2, 1, 7, 3, 0, 5]",1,4.457401994565862,4.457401994565862
"[6, 4, 2, 1, 7, 3, 5, 0]",1,4.457401994565862,4.457401994565862
"[6, 4, 2, 1, 7, 5, 0, 3]",2,4.349237198448587,4.349237198448587
"[6, 4, 2, 1, 7, 5, 3, 0]",2,4.307431909325173,4.307431909325173
"[6, 4, 2, 3, 0, 1, 5, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 2, 3, 0, 1, 7, 5]",4,4.276098966279692,4.276098966279692
"[6, 4, 2, 3, 0, 5, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 3, 0, 5, 7, 1]",2,4.409694031297912,4.409694031297912
"[6, 4, 2, 3, 0, 7, 1, 5]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 3, 0, 7, 5, 1]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 3, 1, 0, 5, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 2, 3, 1, 0, 7, 5]",4,4.276098966279692,4.276098966279692
"[6, 4, 2, 3, 1, 5, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 3, 1, 5, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 3, 1, 7, 0, 5]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 3, 1, 7, 5, 0]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 3, 5, 0, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 3, 5, 0, 7, 1]",2,4.409694031297912,4.409694031297912
"[6, 4, 2, 3, 5, 1, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 3, 5, 1, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 3, 5, 7, 0, 1]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 3, 5, 7, 1, 0]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 3, 7, 0, 1, 5]",2,4.307431909325173,4.307431909325173
"[6, 4, 2, 3, 7, 0, 5, 1]",2,4.307431909325173,4.307431909325173
"[6, 4, 2, 3, 7, 1, 0, 5]",2,4.307431909325173,4.307431909325173
"[6, 4, 2, 3, 7, 1, 5, 0]",2,4.307431909325173,4.307431909325173
"[6, 4, 2, 3, 7, 5, 0, 1]",4,4.307431909325173,4.307431909325173
"[6, 4, 2, 3, 7, 5, 1, 0]",4,4.307431909325173,4.307431909325173
"[6, 4, 2, 5, 0, 1, 3, 7]",4,4.4336122186710565,4.379058059966265
"[6, 4, 2, 5, 0, 1, 7, 3]",4,4.682069051520382,4.346734937611342
"[6, 4, 2, 5, 0, 3, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 5, 0, 3, 7, 1]",2,4.409694031297912,4.409694031297912
"[6, 4, 2, 5, 0, 7, 1, 3]",2,4.682069051520382,4.4103910030117435
"[6, 4, 2, 5, 0, 7, 3, 1]",2,4.4336122186710565,4.4103910030117435
"[6, 4, 2, 5, 1, 0, 3, 7]",4,4.4336122186710565,4.379058059966265
"[6, 4, 2, 5, 1, 0, 7, 3]",4,4.682069051520382,4.346734937611342
"[6, 4, 2, 5, 1, 3, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 5, 1, 3, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 5, 1, 7, 0, 3]",2,4.682069051520382,4.4103910030117435
"[6, 4, 2, 5, 1, 7, 3, 0]",2,4.4336122186710565,4.4103910030117435
"[6, 4, 2, 5, 3, 0, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 5, 3, 0, 7, 1]",2,4.409694031297912,4.276098966279692
"[6, 4, 2, 5, 3, 1, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 2, 5, 3, 1, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 2, 5, 3, 7, 0, 1]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 5, 3, 7, 1, 0]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 2, 5, 7, 0, 1, 3]",2,4.682069051520382,4.346734937611342
"[6, 4, 2, 5, 7, 0, 3, 1]",2,4.4336122186710565,4.307431909325173
"[6, 4, 2, 5, 7, 1, 0, 3]",2,4.682069051520382,4.346734937611342
"[6, 4, 2, 5, 7, 1, 3, 0]",2,4.4336122186710565,4.307431909325173
"[6, 4, 2, 5, 7, 3, 0, 1]",4,4.307431909325173,4.307431909325173
"[6, 4, 2, 5, 7, 3, 1, 0]",4,4.307431909325173,4.307431909325173
"[6, 4, 2, 7, 0, 1, 3, 5]",4,4.535612218671056,4.351611047807496
"[6, 4, 2, 7, 0, 1, 5, 3]",4,4.638571312357628,4.351611047807496
"[6, 4, 2, 7, 0, 3, 1, 5]",2,4.565237198448586,4.565237198448586
"[6, 4, 2, 7, 0, 3, 5, 1]",2,4.668196292135158,4.668196292135158
"[6, 4, 2, 7, 0, 5, 1, 3]",2,4.638571312357628,4.351611047807496
"[6, 4, 2, 7, 0, 5, 3, 1]",2,4.535612218671056,4.409694031297912
"[6, 4, 2, 7, 1, 0, 3, 5]",4,4.535612218671056,4.454570141494066
"[6, 4, 2, 7, 1, 0, 5, 3]",4,4.638571312357628,4.454570141494066
"[6, 4, 2, 7, 1, 3, 0, 5]",2,4.320278104762014,4.320278104762014
"[6, 4, 2, 7, 1, 3, 5, 0]",2,4.423237198448588,4.423237198448588
"[6, 4, 2, 7, 1, 5, 0, 3]",2,4.638571312357628,4.596570141494066
"[6, 4, 2, 7, 1, 5, 3, 0]",2,4.535612218671056,4.535612218671056
"[6, 4, 2, 7, 3, 0, 1, 5]",2,4.565237198448586,4.565237198448586
"[6, 4, 2, 7, 3, 0, 5, 1]",2,4.668196292135158,4.566945161716535
"[6, 4, 2, 7, 3, 1, 0, 5]",2,4.320278104762014,4.320278104762014
"[6, 4, 2, 7, 3, 1, 5, 0]",2,4.423237198448588,4.423237198448588
"[6, 4, 2, 7, 3, 5, 0, 1]",4,4.668196292135158,4.409694031297912
"[6, 4, 2, 7, 3, 5, 1, 0]",4,4.423237198448588,4.423237198448588
"[6, 4, 2, 7, 5, 0, 1, 3]",2,4.638571312357628,4.454570141494066
"[6, 4, 2, 7, 5, 0, 3, 1]",2,4.535612218671056,4.454570141494066
"[6, 4, 2, 7, 5, 1, 0, 3]",2,4.638571312357628,4.638571312357628
"[6, 4, 2, 7, 5, 1, 3, 0]",2,4.535612218671056,4.535612218671056
"[6, 4, 2, 7, 5, 3, 0, 1]",4,4.668196292135158,4.409694031297912
"[6, 4, 2, 7, 5, 3, 1, 0]",4,4.423237198448588,4.423237198448588
"[6, 4, 3, 0, 1, 2, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 0, 1, 2, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 0, 1, 5, 2, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 0, 1, 5, 7, 2]",1,4.449320181939005,4.449320181939005
"[6, 4, 3, 0, 1, 7, 2, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 0, 1, 7, 5, 2]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 0, 2, 1, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 0, 2, 1, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 0, 2, 5, 1, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 0, 2, 5, 7, 1]",1,4.409694031297912,4.409694031297912
"[6, 4, 3, 0, 2, 7, 1, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 0, 2, 7, 5, 1]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 0, 5, 1, 2, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 0, 5, 1, 7, 2]",1,4.449320181939005,4.449320181939005
"[6, 4, 3, 0, 5, 2, 1, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 0, 5, 2, 7, 1]",1,4.409694031297912,4.409694031297912
"[6, 4, 3, 0, 5, 7, 1, 2]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 0, 5, 7, 2, 1]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 0, 7, 1, 2, 5]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 0, 7, 1, 5, 2]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 0, 7, 2, 1, 5]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 0, 7, 2, 5, 1]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 0, 7, 5, 1, 2]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 0, 7, 5, 2, 1]",2,4.409694031297912,4.307431909325173
"[6, 4, 3, 1, 0, 2, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 1, 0, 2, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 1, 0, 5, 2, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 1, 0, 5, 7, 2]",1,4.449320181939005,4.449320181939005
"[6, 4, 3, 1, 0, 7, 2, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 1, 0, 7, 5, 2]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 1, 2, 0, 5, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 1, 2, 0, 7, 5]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 1, 2, 5, 0, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 1, 2, 5, 7, 0]",1,4.276098966279692,4.276098966279692
"[6, 4, 3, 1, 2, 7, 0, 5]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 1, 2, 7, 5, 0]",1,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 1, 5, 0, 2, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 1, 5, 0, 7, 2]",1,4.449320181939005,4.449320181939005
"[6, 4, 3, 1, 5, 2, 0, 7]",1,4.379058059966265,4.379058059966265
"[6, 4, 3, 1, 5, 2, 7, 0]",1,4.276098966279692,4.276098966279692
"[6, 4, 3, 1, 5, 7, 0, 2]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 1, 5, 7, 2, 0]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 1, 7, 0, 2, 5]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 1, 7, 0, 5, 2]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 1, 7, 2, 0, 5]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 1, 7, 2, 5, 0]",1,4.307431909325173,4.307431909325173
"[6, 4, 3, 1, 7, 5, 0, 2]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 1, 7, 5, 2, 0]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 2, 0, 1, 5, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 3, 2, 0, 1, 7, 5]",4,4.276098966279692,4.276098966279692
"[6, 4, 3, 2, 0, 5, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 2, 0, 5, 7, 1]",2,4.409694031297912,4.409694031297912
"[6, 4, 3, 2, 0, 7, 1, 5]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 2, 0, 7, 5, 1]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 2, 1, 0, 5, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 3, 2, 1, 0, 7, 5]",4,4.276098966279692,4.276098966279692
"[6, 4, 3, 2, 1, 5, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 2, 1, 5, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 2, 1, 7, 0, 5]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 2, 1, 7, 5, 0]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 2, 5, 0, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 2, 5, 0, 7, 1]",2,4.409694031297912,4.409694031297912
"[6, 4, 3, 2, 5, 1, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 2, 5, 1, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 2, 5, 7, 0, 1]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 2, 5, 7, 1, 0]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 2, 7, 0, 1, 5]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 2, 7, 0, 5, 1]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 2, 7, 1, 0, 5]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 2, 7, 1, 5, 0]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 2, 7, 5, 0, 1]",4,4.307431909325173,4.307431909325173
"[6, 4, 3, 2, 7, 5, 1, 0]",4,4.307431909325173,4.307431909325173
"[6, 4, 3, 5, 0, 1, 2, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 3, 5, 0, 1, 7, 2]",4,4.449320181939005,4.276098966279692
"[6, 4, 3, 5, 0, 2, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 5, 0, 2, 7, 1]",2,4.409694031297912,4.276098966279692
"[6, 4, 3, 5, 0, 7, 1, 2]",2,4.449320181939005,4.4103910030117435
"[6, 4, 3, 5, 0, 7, 2, 1]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 5, 1, 0, 2, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 3, 5, 1, 0, 7, 2]",4,4.449320181939005,4.276098966279692
"[6, 4, 3, 5, 1, 2, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 5, 1, 2, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 5, 1, 7, 0, 2]",2,4.449320181939005,4.4103910030117435
"[6, 4, 3, 5, 1, 7, 2, 0]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 5, 2, 0, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 5, 2, 0, 7, 1]",2,4.409694031297912,4.276098966279692
"[6, 4, 3, 5, 2, 1, 0, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 3, 5, 2, 1, 7, 0]",2,4.276098966279692,4.276098966279692
"[6, 4, 3, 5, 2, 7, 0, 1]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 5, 2, 7, 1, 0]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 3, 5, 7, 0, 1, 2]",2,4.449320181939005,4.307431909325173
"[6, 4, 3, 5, 7, 0, 2, 1]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 5, 7, 1, 0, 2]",2,4.449320181939005,4.307431909325173
"[6, 4, 3, 5, 7, 1, 2, 0]",2,4.307431909325173,4.307431909325173
"[6, 4, 3, 5, 7, 2, 0, 1]",4,4.307431909325173,4.307431909325173
"[6, 4, 3, 5, 7, 2, 1, 0]",4,4.307431909325173,4.307431909325173
"[6, 4, 3, 7, 0, 1, 2, 5]",4,4.448361088252434,4.351611047807496
"[6, 4, 3, 7, 0, 1, 5, 2]",4,4.551320181939005,4.351611047807496
"[6, 4, 3, 7, 0, 2, 1, 5]",2,4.565237198448586,4.565237198448586
"[6, 4, 3, 7, 0, 2, 5, 1]",2,4.668196292135158,4.582653124984484
"[6, 4, 3, 7, 0, 5, 1, 2]",2,4.551320181939005,4.351611047807496
"[6, 4, 3, 7, 0, 5, 2, 1]",2,4.448361088252434,4.409694031297912
"[6, 4, 3, 7, 1, 0, 2, 5]",4,4.448361088252434,4.448361088252434
"[6, 4, 3, 7, 1, 0, 5, 2]",4,4.551320181939005,4.454570141494066
"[6, 4, 3, 7, 1, 2, 0, 5]",2,4.320278104762014,4.320278104762014
"[6, 4, 3, 7, 1, 2, 5, 0]",2,4.423237198448588,4.423237198448588
"[6, 4, 3, 7, 1, 5, 0, 2]",2,4.551320181939005,4.551320181939005
"[6, 4, 3, 7, 1, 5, 2, 0]",2,4.448361088252434,4.448361088252434
"[6, 4, 3, 7, 2, 0, 1, 5]",2,4.565237198448586,4.479694031297913
"[6, 4, 3, 7, 2, 0, 5, 1]",2,4.668196292135158,4.479694031297913
"[6, 4, 3, 7, 2, 1, 0, 5]",2,4.320278104762014,4.320278104762014
"[6, 4, 3, 7, 2, 1, 5, 0]",2,4.423237198448588,4.423237198448588
"[6, 4, 3, 7, 2, 5, 0, 1]",4,4.668196292135158,4.409694031297912
"[6, 4, 3, 7, 2, 5, 1, 0]",4,4.423237198448588,4.423237198448588
"[6, 4, 3, 7, 5, 0, 1, 2]",2,4.551320181939005,4.454570141494066
"[6, 4, 3, 7, 5, 0, 2, 1]",2,4.448361088252434,4.448361088252434
"[6, 4, 3, 7, 5, 1, 0, 2]",2,4.551320181939005,4.551320181939005
"[6, 4, 3, 7, 5, 1, 2, 0]",2,4.448361088252434,4.448361088252434
"[6, 4, 3, 7, 5, 2, 0, 1]",4,4.668196292135158,4.409694031297912
"[6, 4, 3, 7, 5, 2, 1, 0]",4,4.423237198448588,4.423237198448588
"[6, 4, 5, 0, 1, 2, 3, 7]",2,4.4336122186710565,4.379058059966265
"[6, 4, 5, 0, 1, 2, 7, 3]",2,4.682069051520382,4.346734937611342
"[6, 4, 5, 0, 1, 3, 2, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 5, 0, 1, 3, 7, 2]",2,4.449320181939005,4.276098966279692
"[6, 4, 5, 0, 1, 7, 2, 3]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 0, 1, 7, 3, 2]",4,4.4336122186710565,4.4103910030117435
"[6, 4, 5, 0, 2, 1, 3, 7]",2,4.4336122186710565,4.379058059966265
"[6, 4, 5, 0, 2, 1, 7, 3]",2,4.682069051520382,4.346734937611342
"[6, 4, 5, 0, 2, 3, 1, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 5, 0, 2, 3, 7, 1]",4,4.409694031297912,4.276098966279692
"[6, 4, 5, 0, 2, 7, 1, 3]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 0, 2, 7, 3, 1]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 0, 3, 1, 2, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 5, 0, 3, 1, 7, 2]",2,4.449320181939005,4.276098966279692
"[6, 4, 5, 0, 3, 2, 1, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 5, 0, 3, 2, 7, 1]",4,4.409694031297912,4.276098966279692
"[6, 4, 5, 0, 3, 7, 1, 2]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 0, 3, 7, 2, 1]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 0, 7, 1, 2, 3]",4,4.349237198448587,4.346734937611342
"[6, 4, 5, 0, 7, 1, 3, 2]",4,4.4336122186710565,4.307431909325173
"[6, 4, 5, 0, 7, 2, 1, 3]",2,4.349237198448587,4.349237198448587
"[6, 4, 5, 0, 7, 2, 3, 1]",2,4.409694031297912,4.307431909325173
"[6, 4, 5, 0, 7, 3, 1, 2]",2,4.307431909325173,4.307431909325173
"[6, 4, 5, 0, 7, 3, 2, 1]",2,4.409694031297912,4.409694031297912
"[6, 4, 5, 1, 0, 2, 3, 7]",2,4.4336122186710565,4.379058059966265
"[6, 4, 5, 1, 0, 2, 7, 3]",2,4.682069051520382,4.346734937611342
"[6, 4, 5, 1, 0, 3, 2, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 5, 1, 0, 3, 7, 2]",2,4.449320181939005,4.276098966279692
"[6, 4, 5, 1, 0, 7, 2, 3]",4,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 1, 0, 7, 3, 2]",4,4.4336122186710565,4.4103910030117435
"[6, 4, 5, 1, 2, 0, 3, 7]",2,4.4336122186710565,4.379058059966265
"[6, 4, 5, 1, 2, 0, 7, 3]",2,4.682069051520382,4.346734937611342
"[6, 4, 5, 1, 2, 3, 0, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 5, 1, 2, 3, 7, 0]",4,4.276098966279692,4.276098966279692
"[6, 4, 5, 1, 2, 7, 0, 3]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 1, 2, 7, 3, 0]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 1, 3, 0, 2, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 5, 1, 3, 0, 7, 2]",2,4.449320181939005,4.276098966279692
"[6, 4, 5, 1, 3, 2, 0, 7]",4,4.379058059966265,4.379058059966265
"[6, 4, 5, 1, 3, 2, 7, 0]",4,4.276098966279692,4.276098966279692
"[6, 4, 5, 1, 3, 7, 0, 2]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 1, 3, 7, 2, 0]",2,4.4103910030117435,4.4103910030117435
"[6, 4, 5, 1, 7, 0, 2, 3]",4,4.349237198448587,4.346734937611342
"[6, 4, 5, 1, 7, 0, 3, 2]",4,4.4336122186710565,4.307431909325173
"[6, 4, 5, 1, 7, 2, 0, 3]",2,4.349237198448587,4.349237198448587
"[6, 4, 5, 1, 7, 2, 3, 0]",2,4.307431909325173,4.307431909325173
"[6, 4, 5, 1, 7, 3, 0, 2]",2,4.307431909325173,4.307431909325173
"[6, 4, 5, 1, 7, 3, 2, 0]",2,4.307431909325173,4.307431909325173
"[6, 4, 5, 2, 0, 1, 3, 7]",4,4.4336122186710565,4.379058059966265
"[6, 4, 5, 2, 0, 1, 7, 3]",4,4.682069051520382,4.346734937611342
"[6, 4, 5, 2, 0, 3, 1, 7]",2,4.379058059966265,4.379058059966265
"[6, 4, 5, 2, 0, 3, 7, 1]",2,4.409694031297912,4.409694031297912
